Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V Frame,,,,,,,,Vertices,,,,,,,,,,Science to Ideal Polynomial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment,Sci2IdlDeg,Sci2IdlX00,Sci2IdlX10,Sci2IdlX11,Sci2IdlX20,Sci2IdlX21,Sci2IdlX22,Sci2IdlX30,Sci2IdlX31,Sci2IdlX32,Sci2IdlX33,Sci2IdlX40,Sci2IdlX41,Sci2IdlX42,Sci2IdlX43,Sci2IdlX44,Sci2IdlX50,Sci2IdlX51,Sci2IdlX52,Sci2IdlX53,Sci2IdlX54,Sci2IdlX55,Sci2IdlY00,Sci2IdlY10,Sci2IdlY11,Sci2IdlY20,Sci2IdlY21,Sci2IdlY22,Sci2IdlY30,Sci2IdlY31,Sci2IdlY32,Sci2IdlY33,Sci2IdlY40,Sci2IdlY41,Sci2IdlY42,Sci2IdlY43,Sci2IdlY44,Sci2IdlY50,Sci2IdlY51,Sci2IdlY52,Sci2IdlY53,Sci2IdlY54,Sci2IdlY55,Idl2SciX00,Idl2SciX10,Idl2SciX11,Idl2SciX20,Idl2SciX21,Idl2SciX22,Idl2SciX30,Idl2SciX31,Idl2SciX32,Idl2SciX33,Idl2SciX40,Idl2SciX41,Idl2SciX42,Idl2SciX43,Idl2SciX44,Idl2SciX50,Idl2SciX51,Idl2SciX52,Idl2SciX53,Idl2SciX54,Idl2SciX55,Idl2SciY00,Idl2SciY10,Idl2SciY11,Idl2SciY20,Idl2SciY21,Idl2SciY22,Idl2SciY30,Idl2SciY31,Idl2SciY32,Idl2SciY33,Idl2SciY40,Idl2SciY41,Idl2SciY42,Idl2SciY43,Idl2SciY44,Idl2SciY50,Idl2SciY51,Idl2SciY52,Idl2SciY53,Idl2SciY54,Idl2SciY55
NIRCAM,NRCA5_SUB160,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1024.5,1024.5,160,160,80.5,80.5,0.0627768115742693,0.06307626994293027,86.03901141872869,-493.3857038417111,-0.073851265755719,-1,0,-1,-90.1569305723844,-0.073851265755719,-5.026724792389619,5.027020582046708,5.0177405893474285,-5.017457071667057,-5.038185158067035,-5.055684429906193,5.0396361343589895,5.051280071383751,2014-01-01,None,5,-0.0,0.06277674557948038,0.0,1.1983647335302031e-07,-7.244807505775117e-07,-9.721046535057193e-08,9.094661041997167e-11,-5.782468597491763e-12,9.665181155812592e-11,-2.1640060288177544e-13,6.449038115869934e-16,-2.9495762538442908e-15,2.1179371460070292e-16,-3.191824242088728e-15,-3.5906204048455326e-16,4.706941538958384e-18,4.879315376187496e-19,9.531355664635004e-18,5.143162171129567e-19,4.7168480802408804e-18,4.3544241730023594e-20,0.0,-9.102681200381189e-05,0.06307626994293027,3.086258377388918e-07,2.2870972982531532e-07,-4.2398549228658225e-07,-6.696189796258268e-13,8.751405385759116e-11,-6.481047139577151e-12,9.762139471915265e-11,1.4545961098135382e-15,1.146884680565914e-15,-5.078890561912942e-16,1.085359391846901e-15,-2.0152743588817973e-15,9.296183515265389e-20,5.275517470310141e-18,5.986044579428994e-19,9.736970732740994e-18,4.941571953195924e-19,4.410393661077232e-18,0.0016068026847904093,15.929856743318442,1.0721210036541973e-05,-0.00048271565770269416,0.0029324994096068193,0.00038994729611522427,-6.181790050341375e-06,-1.704997124234195e-07,-5.4924065207700775e-06,1.7414915722194205e-07,6.600092079204043e-10,-3.7994370832503e-09,4.5002421106415173e-10,-3.48506269432795e-09,-1.7303260866865329e-10,-5.999015796439542e-11,-6.325812350975394e-12,-1.2148371022005459e-10,-7.573478292656561e-12,-6.053447585998926e-11,-1.2144071643767137e-12,-0.0067809390043294115,0.023142647813850746,15.854356066329627,-0.0012447114520218842,-0.0009119151347307464,0.0016993083391931582,1.4993942096944746e-07,-6.450451269943015e-06,-1.968853925968188e-07,-5.931127954103741e-06,3.124699039332875e-10,1.0297809828814884e-09,-2.4856428834122686e-09,9.314930747598308e-10,-2.505780246788893e-09,-9.811118954903342e-13,-6.284891892869386e-11,-7.045014588881228e-12,-1.192566344000974e-10,-6.106208225241262e-12,-5.5829416511535136e-11
NIRCAM,NRCB1_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,80.5,1968.5,160,160,80.5,80.5,0.03092356782742323,0.031051410804519255,-92.01341605719358,-487.15448799162,0.16599313723096998,-1,180,-1,-89.77219077750216,0.16599313723096998,-2.475081757619592,2.475024236564619,2.4727036717951267,-2.4727599048765594,-2.48734176348462,-2.481278945038027,2.4862389171548887,2.4816238285280727,2014-01-01,None,5,-0.0,0.030923549829711596,0.0,-2.911742494755055e-08,-1.8134369591274708e-07,2.4672916775980378e-08,7.824655533285985e-12,6.963100422523291e-13,8.590273462647057e-12,-6.725381217836236e-14,4.5520373090220607e-17,-5.081606753655094e-17,7.588812775753089e-17,-6.452303193552557e-17,3.2844351585353196e-17,1.4152449401025217e-19,-1.2542112076225735e-20,2.907394151774665e-19,-1.2016622515206311e-20,1.4555611058699284e-19,-8.941786469120028e-22,0.0,3.3363252074964796e-05,0.031051410804519255,7.677773588113942e-08,-5.655200085463358e-08,-1.0638727635237523e-07,2.070584243621089e-14,7.158645816622696e-12,7.931729009252233e-13,8.460973116253165e-12,9.954113516195919e-17,8.802670538610569e-18,1.3191446027299128e-16,-2.449234150110502e-19,2.120784515370542e-17,-3.421716330264828e-21,1.5882363973316828e-19,-1.6332510195151306e-20,2.9759977077446993e-19,-1.1850204072962705e-20,1.3713376063215586e-19,-0.005220182226018721,32.33863610257913,0.0001374502848497522,0.000983283097576413,0.0061486810079454885,-0.0008285255268044012,-9.243011033963037e-06,3.007490682398581e-07,-7.848163085178412e-06,-2.974854588994749e-07,-3.6674607240143422e-09,-1.01577146357884e-08,-3.76434813804476e-09,-9.575454904267257e-09,-2.0784532331957405e-10,-1.3593986135024038e-10,1.1396754898056907e-11,-2.824976515915376e-10,1.297392510325694e-11,-1.436249347594022e-10,2.4127304505140142e-12,-0.019978953453119175,-0.035092568846516556,32.20568159738576,-0.0025904135855195328,0.0018938689318174244,0.0035762999257419716,-2.461377840621578e-07,-9.59105675459971e-06,3.8059131330994756e-07,-8.564118445509748e-06,-5.370466923127092e-10,-3.806601638434231e-09,-9.810147438895623e-09,-3.472793186723861e-09,-8.539314917425955e-09,1.61444303611385e-12,-1.4387885721507216e-10,1.1384297067633104e-11,-2.8022478582574417e-10,9.09599590757409e-12,-1.3467711170369047e-10
NIRCAM,NRCB2_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.5,1968.5,160,160,80.5,80.5,0.030979172873380006,0.031117442539552224,-91.5202235680918,-496.35862883521855,0.42036615203234917,-1,0,-1,-89.51055233175443,0.42036615203234917,-2.4795669225794943,2.4794987033376965,2.47711469838717,-2.4771817598328205,-2.493014272956843,-2.486295108680231,2.491769707276681,2.4865347151281845,2014-01-01,None,5,-0.0,0.03097915035598082,0.0,-3.0144970241250084e-08,-1.862926779832761e-07,2.4859674873311087e-08,7.865018004051239e-12,6.661062780541523e-13,8.718307408847329e-12,-1.0061540319755143e-13,3.6635155855614475e-17,-2.220965869442175e-16,7.110084414486823e-17,-2.365266333636148e-16,3.187563520973491e-17,1.4145847663685882e-19,-1.2352162599374123e-20,2.907234257327209e-19,-1.1880636010548898e-20,1.455824765749689e-19,-8.804246408334051e-22,0.0,3.735157690147188e-05,0.031117442539552224,7.455890841455657e-08,-5.7975536010184605e-08,-1.1381345816869673e-07,7.48113110016571e-15,7.161558347508253e-12,7.992753803918953e-13,8.55309205010161e-12,5.2677739183001924e-17,6.813390638817412e-18,-1.3192564632716677e-16,2.9140619520033246e-18,-1.8172928571332452e-16,-3.400526297267156e-21,1.588141301176377e-19,-1.656996455580641e-20,2.976585879032188e-19,-1.2126284224333693e-20,1.371867355549347e-19,-0.006933591087289415,32.280211931849855,0.00012580270201545396,0.0010121745832054763,0.00628235197102401,-0.000828803549338801,-9.165129743041681e-06,3.964504104283111e-07,-7.657999966811352e-06,-2.857625679797308e-07,-3.4378894104900496e-09,-4.968974618892831e-09,-3.681409889960618e-09,-4.287960170716046e-09,-2.346932262780405e-10,-1.3588300870242844e-10,1.1317210131974794e-11,-2.8247959796210906e-10,1.3039749882490463e-11,-1.436485376307768e-10,2.4996715629533678e-12,-0.027126358293116937,-0.039192193888265114,32.13689435405915,-0.002498051953784282,0.001926105345515446,0.003804077616003591,-2.1635607355331653e-07,-9.470092986861384e-06,4.872897255236181e-07,-8.362920091625045e-06,7.803162007571273e-10,-3.7289765990870555e-09,-2.0736807060498874e-09,-3.521751059733522e-09,-2.3304939574738844e-09,1.5314137727816088e-12,-1.4385922455226677e-10,1.1361638348285661e-11,-2.802671515918462e-10,9.18151516404339e-12,-1.3472772744518746e-10
NIRCAM,NRCB3_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.5,1968.5,160,160,80.5,80.5,0.030944374162584155,0.031070298966218386,-82.1795120370018,-487.19094071395364,-0.07196371967449977,-1,180,-1,-89.99521085179978,-0.07196371967449977,-2.4768131962375914,2.4766264593638048,2.4742998420393176,-2.474485230196119,-2.489530300481816,-2.4821159945150875,2.4883667334908295,2.482514880078717,2014-01-01,None,5,-0.0,0.03094434639771686,0.0,-3.649787190365525e-08,-1.8181907467273585e-07,2.196426779967693e-08,7.90854553451624e-12,7.220457009697676e-13,8.63100171990989e-12,-6.3322099748901e-14,-1.7978936404140687e-16,-3.4887624507443664e-17,-2.0184645983466167e-16,-5.699675957101464e-17,-1.3661576164092665e-17,1.4156758270624022e-19,-1.2910775247105387e-20,2.90773701445656e-19,-1.258396996758638e-20,1.4555945997969362e-19,-1.1281514748071355e-21,0.0,4.1452769670059845e-05,0.031070298966218386,7.680724232335222e-08,-6.103085650013335e-08,-1.0667937380091623e-07,-9.315272705152025e-14,7.2455688968529255e-12,7.149703634998154e-13,8.492516083477959e-12,1.0465298467908699e-16,-1.9301159210345398e-16,1.464808574151466e-16,-1.8924068325256709e-16,2.436950612173681e-17,-3.1999112443538622e-21,1.588065092980012e-19,-1.571837441225416e-20,2.975453136907981e-19,-1.1454152475413005e-20,1.3710270879458274e-19,-0.012513585484377643,32.3167316166139,-0.0002481668922196048,0.0012355662838526647,0.0061516587337266376,-0.0007341537899406926,-9.232096495472199e-06,5.792207693075359e-07,-7.849664833060416e-06,-2.1499753657269143e-07,3.062021813160346e-09,-1.059336701231726e-08,4.583226548038691e-09,-9.812613474783112e-09,1.1835437398161806e-09,-1.359909409832037e-10,1.1251501202563892e-11,-2.8249489255874745e-10,1.24857216703881e-11,-1.435874531492547e-10,2.126683083180018e-12,-0.01682523107911038,-0.04341615764663564,32.185948060037525,-0.0025891021942319806,0.002044925446414756,0.0035786597198863425,-2.050176168763713e-07,-9.568208645551119e-06,5.858406785688256e-07,-8.554858438471649e-06,-6.160755027905582e-10,1.9023488678685775e-09,-1.0130993429761873e-08,2.074705177277366e-09,-8.612109651680382e-09,1.8986739062271407e-12,-1.4391270906057553e-10,1.1833991441626195e-11,-2.8020305279225095e-10,9.233673502832279e-12,-1.3463381727467587e-10
NIRCAM,NRCB4_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,80.5,1968.5,160,160,80.5,80.5,0.030997503745303308,0.031134007848010452,-82.32213226492966,-496.2098971997167,-0.03794106329229258,-1,0,-1,-89.95221076786731,-0.03794106329229258,-2.481095713206228,2.480908317315076,2.478517240021832,-2.478703017412181,-2.4950843339561444,-2.486877007219981,2.4937948926541287,2.4871586669799135,2014-01-01,None,5,-0.0,0.030997469046058716,0.0,-3.659169012868289e-08,-1.8686338518241163e-07,2.2016980948284362e-08,7.93979834097055e-12,8.362511442721744e-13,8.752409697908009e-12,-4.579885911962276e-14,-1.7256910282017034e-16,-2.0383842639707785e-16,-1.8669584809173234e-16,-2.2601156046789013e-16,-1.1380085731281145e-17,1.4156364508127406e-19,-1.2836098736381486e-20,2.9076645550298095e-19,-1.2452364707369543e-20,1.4555565451579243e-19,-1.0693600911099672e-21,0.0,4.6380801247720855e-05,0.031134007848010452,7.472283524598121e-08,-6.136887153493379e-08,-1.1408784042524859e-07,-4.0945396951580923e-14,7.232785784148504e-12,8.69271896871622e-13,8.578575590741139e-12,5.859753141640813e-17,-1.8072885179965423e-16,-1.124860597852515e-16,-1.7297387005379863e-16,-1.744409045849608e-16,-3.2592919158491084e-21,1.5881173545291506e-19,-1.585102773883022e-20,2.975529233474663e-19,-1.1526531082858831e-20,1.3710512852237825e-19,-0.0101660116165192,32.26099268630147,-0.0002580009034323892,0.0012298224829392142,0.006289417872900669,-0.0007320967120120263,-9.157481906084479e-06,5.02814910665765e-07,-7.653924918134777e-06,-2.53430687932396e-07,2.8527146679863116e-09,-5.492568910843036e-09,4.116080315733344e-09,-4.630937031559947e-09,1.0678928980340949e-09,-1.3598395604042097e-10,1.129739017193773e-11,-2.8249749353985423e-10,1.2604356379574303e-11,-1.435945104960122e-10,2.191023476990763e-12,-0.022961202909300482,-0.04852454411218428,32.11967610860814,-0.0025025116443356094,0.002038442368970123,0.003805894510031547,-2.249813564640916e-07,-9.45213315106556e-06,5.309632258431016e-07,-8.35369953846641e-06,6.838071586992011e-10,1.5964804865236506e-09,-2.5448073267839635e-09,1.6530344501390683e-09,-2.540678875123326e-09,1.8343543829479506e-12,-1.4390601619634902e-10,1.1720553390468646e-11,-2.802041037417769e-10,9.189022670187426e-12,-1.346396225643288e-10
NIRCAM,NRCB5_SUB160,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,984.5,1028.5,160,160,80.5,80.5,0.06289114383191213,0.06318727184141526,-87.08110263384067,-491.730128643058,-0.0174623408795469,-1,180,-1,-89.9368829108468,-0.0174623408795469,-5.036218289748929,5.035807462788669,5.026555055054378,-5.026951953879483,-5.064337886299309,-5.04720245902032,5.059976205518507,5.048792208239919,2014-01-01,None,5,-0.0,0.06289108163589942,0.0,-1.25856287238827e-07,-7.233561751895758e-07,9.431447452927726e-08,9.153428681164112e-11,6.363104461695844e-12,9.713122879726409e-11,4.454781354240599e-13,-1.0759624229988287e-15,-2.385086287155677e-15,-7.468230070874418e-16,-2.6534811153303084e-15,2.640696093459031e-16,4.7587418979154634e-18,-5.610777438363757e-19,9.629005472858171e-18,-5.925942038805506e-19,4.762618588083224e-18,-5.497742511356571e-20,0.0,8.844858899864267e-05,0.06318727184141526,3.11417628934353e-07,-2.3245856315926541e-07,-4.19700258763393e-07,8.27686828255501e-13,8.812911791874807e-11,6.933239118611175e-12,9.815620258349215e-11,1.6368252787008747e-15,-1.5319638571404907e-15,3.767286775747547e-16,-1.4635410390320212e-15,-1.3802384081545106e-15,-1.2599102203466621e-19,5.340571069395801e-18,-7.043443000245897e-19,9.848193217206652e-18,-5.657163483776244e-19,4.456070770472889e-18,-0.003130859071603709,15.900916402908248,-2.7237245431949338e-05,0.0005052030284659598,0.002911688061301182,-0.00037591380196768434,-6.179269011696155e-06,1.4993111553102834e-07,-5.5023641027048835e-06,-1.791947678782385e-07,-3.412333519537252e-10,-4.2804265263789366e-09,-8.466475798498012e-11,-3.9453087408256355e-09,2.299832348935166e-10,-5.969564243461008e-11,7.424062546112727e-12,-1.210754695930373e-10,8.835287124487248e-12,-6.039964534652868e-11,1.4132621352525489e-12,-0.00569862937572907,-0.022441685240060665,15.826544284184644,-0.0012496318516037905,0.000923075313174661,0.0016727737983010112,-1.5920441307453195e-07,-6.450132738942492e-06,1.7453217452350666e-07,-5.940713101262269e-06,1.7669775560803723e-10,-7.492685872673165e-10,-3.197983071531895e-09,-6.724661157571331e-10,-3.0388947940447433e-09,1.1007088652718077e-12,-6.25959359669645e-11,8.086562113352436e-12,-1.1891847962522573e-10,7.0274631381188735e-12,-5.5708057780628617e-11
NIRCAM,NRCA1_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,160.5,1888.5,320,320,160.5,160.5,0.03099472963923385,0.031139511855208624,93.52113246409334,-500.7374019897869,-0.15548094694841819,-1,0,-1,-90.21533606799908,-0.15548094694841819,-4.964042665766662,4.964077340439636,4.954400748791171,-4.9543712140617355,-4.976923288561069,-4.990101875431208,4.977484487470407,4.985039172350644,2014-01-01,None,5,-0.0,0.030994712726446848,0.0,2.6263708451167228e-08,-1.8892961062812766e-07,-2.5626824515367554e-08,7.944173054140012e-12,-4.807247976407833e-13,8.876019212033459e-12,1.664628356274357e-13,-1.361369317827789e-16,-3.0874245480327694e-16,-1.956408583388415e-16,-3.21149921662903e-16,-5.2557772668212685e-17,1.4130613332424108e-19,1.0736091199044167e-20,2.9045564211756627e-19,9.999271483527294e-21,1.4545707033300994e-19,5.42176222461521e-22,0.0,-3.2379225360332646e-05,0.031139511855208624,7.369008572203676e-08,5.4925692985270404e-08,-1.1763699739191509e-07,1.0423474542906675e-14,7.234467803285158e-12,-6.561072022004042e-13,8.694969838038631e-12,2.96274841523736e-17,-9.685057140550564e-17,-2.6135318912686633e-16,-8.967736372302129e-17,-2.7960250796942267e-16,2.7321325805071035e-21,1.5849526176369406e-19,1.4062484613308275e-20,2.9715438921180994e-19,1.0295530306105966e-20,1.3699573831175494e-19,0.004098904258619029,32.26382896938815,-0.0002817637942755663,-0.0008780695055676799,0.006359743145999426,0.0008530043137854387,-9.223124439233087e-06,-4.5191038153440715e-07,-7.657427835975326e-06,2.5774994716431995e-07,6.339408965137905e-09,-2.3634238480540573e-09,7.319839243372781e-09,-1.7004667124664467e-09,8.782663648502814e-10,-1.3631193839373765e-10,-9.265382200819559e-12,-2.828687794506821e-10,-1.0682226832381032e-11,-1.4364433870336335e-10,-2.1678002312761156e-12,-0.030049996727029793,0.0339321691554805,32.11390487384561,-0.002461979958622077,-0.001818853650316071,0.003923555302380113,1.699257458577572e-07,-9.529466807209056e-06,-5.751965772702385e-07,-8.368010902604418e-06,1.4301534394413798e-09,6.205683102613565e-09,1.6944571302022661e-09,5.933224868124599e-09,6.337543994984784e-10,-1.2800100770580916e-12,-1.4422854512448552e-10,-8.998672883026053e-12,-2.805750912415595e-10,-7.0600658868211035e-12,-1.3467178137144214e-10
NIRCAM,NRCA2_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1888.5,1888.5,320,320,160.5,160.5,0.030911775531313967,0.031039196386958654,93.02283873462657,-486.6733391812445,-0.036327954406033314,-1,180,-1,-90.09334584739453,-0.036327954406033314,-4.950557953202822,4.950611634520694,4.941335705483156,-4.941291325751717,-4.960763006083567,-4.973399185808303,4.962057818500025,4.969122263427487,2014-01-01,None,5,-0.0,0.030911760224987084,0.0,2.6295297256643535e-08,-1.8107702148678861e-07,-2.53290120571808e-08,7.855483579841547e-12,-6.466914350802072e-13,8.61380660361441e-12,7.840937571896814e-14,-1.204882833111695e-16,-4.524274946617452e-17,-1.6869986207863568e-16,-5.755891522711939e-17,-4.900579122669447e-17,1.4132524271567132e-19,1.0908309176441865e-20,2.904683682920294e-19,1.0254535610298184e-20,1.4545660433523681e-19,6.448725806581847e-22,0.0,-3.076184726685937e-05,0.031039196386958654,7.694947329028986e-08,5.441497525753852e-08,-1.0607869004320763e-07,-3.1756794306129205e-14,7.1764203524946285e-12,-7.649672343621873e-13,8.469185694685383e-12,1.0169992256575774e-16,-7.463863188654291e-17,1.4301301181822317e-16,-6.218277146018039e-17,3.0643793656400764e-17,2.6367651776330005e-21,1.5849078682635857e-19,1.3780902887603978e-20,2.971320663573299e-19,1.0106583738486238e-20,1.3698169968346818e-19,0.0006846864612839454,32.35098876907022,-0.00022123903217211027,-0.0008863304650948517,0.0061464643569555544,0.0008529218400590191,-9.30141624297436e-06,-2.5346896991757774e-07,-7.891016731436979e-06,3.0401665215307524e-07,5.873219416443512e-09,-1.0352695187880092e-08,6.46930155605188e-09,-9.806737820602714e-09,6.690157851835183e-10,-1.3633282826232142e-10,-9.205066225536747e-12,-2.828693136271913e-10,-1.0463714163546212e-11,-1.4363110440833736e-10,-2.0377571784542703e-12,-0.01968856101802885,0.032344227329211196,32.21839047394909,-0.0025988017359640223,-0.001822515823200893,0.0035700426607852753,2.459256787798714e-07,-9.642956347058364e-06,-3.4620238928074844e-07,-8.59595532997478e-06,-5.969868628276707e-10,5.662764197722494e-09,-1.0167781865677719e-08,5.258768237560777e-09,-8.852319866872917e-09,-1.4092163160702697e-12,-1.4424083229045387e-10,-9.19499339028917e-12,-2.8056404553816597e-10,-7.113440276913855e-12,-1.3465440988979635e-10
NIRCAM,NRCA3_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1888.5,1888.5,320,320,160.5,160.5,0.03102558019170904,0.03116812075141009,78.86471142890866,-500.89485855023287,0.015776893271989886,-1,0,-1,-90.07981929797262,0.015776893271989886,-4.968595034814834,4.969417647935943,4.959708393825747,-4.958899583977729,-4.978221918558523,-4.997983778287122,4.979136226139849,4.992518357813593,2014-01-01,None,5,-0.0,0.03102553700742445,0.0,3.769484170809345e-08,-1.8948362246835155e-07,-2.17739485625546e-08,8.003641946951473e-12,-8.846904416376821e-13,8.886840692031972e-12,4.161725918989989e-14,1.9783493591287322e-16,-2.9009775114809217e-16,2.1535766593837486e-16,-3.1338985221338423e-16,1.539284123253041e-17,1.413150625532871e-19,1.1194050238967348e-20,2.9049482912347576e-19,1.0851141850142651e-20,1.4548505069735045e-19,9.334249592765472e-22,0.0,-5.176517269862899e-05,0.03116812075141009,7.36149821165364e-08,6.229190924608692e-08,-1.1804695200482937e-07,4.8761500504211864e-14,7.313864908274664e-12,-9.210479130863854e-13,8.723204835780822e-12,3.491410200674976e-17,2.0348423162576064e-16,-2.4546153909369937e-16,1.9192747196530146e-16,-2.774193458447173e-16,2.3296113124450694e-21,1.5846431006690937e-19,1.3226514652206249e-20,2.9712313300713874e-19,9.872078686027636e-21,1.369922601718607e-19,0.006788093820290442,32.23158719406985,0.0003320860934477466,-0.001260987734214905,0.006358361272585002,0.0007228749026405088,-9.145563170618175e-06,-5.313144902473596e-07,-7.619073222402229e-06,2.528455205510035e-07,-3.6572814911847214e-09,-2.8272026534447043e-09,-5.106033049428452e-09,-1.9303419050415285e-09,-1.2199535825003986e-09,-1.363393284460374e-10,-8.937012805128188e-12,-2.828534123762674e-10,-9.898189387728643e-12,-1.4361304386452486e-10,-1.7553656309341993e-12,-0.023791231182258343,0.0539981732635109,32.08426019993337,-0.002457643648838439,-0.002058568193630203,0.003924522534371861,2.2419978405994181e-07,-9.448104819874382e-06,-5.478888623514043e-07,-8.340009337566442e-06,1.347050145290375e-09,-2.255342040762314e-09,1.3981488886281652e-09,-2.2888996388523964e-09,6.165133763337212e-10,-1.6940779457148254e-12,-1.4426123468219423e-10,-9.754561855930108e-12,-2.805760282753041e-10,-7.377295514445096e-12,-1.3464995875592509e-10
NIRCAM,NRCA4_SUB320,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,160.5,1888.5,320,320,160.5,160.5,0.030940995421961968,0.031065416311547644,78.93024860477135,-486.69496815144885,-0.246950313904847,-1,180,-1,-90.32940176485475,-0.246950313904847,-4.954855049539148,4.955665167871529,4.946384137735005,-4.945583880474163,-4.962551750784198,-4.980011581259943,4.96425838708042,4.97530349001153,2014-01-01,None,5,-0.0,0.030940963384688283,0.0,3.788988989738176e-08,-1.8117200304827737e-07,-2.2174992040140166e-08,7.933169200843092e-12,-6.804407613883774e-13,8.633438138728623e-12,7.797494165329316e-14,2.012772220015953e-16,-2.42019203396124e-17,2.28219774365045e-16,-4.6785538956558686e-17,1.6842664611406265e-17,1.412463929139074e-19,1.1123932555927604e-20,2.9049628013899727e-19,1.1003730672292334e-20,1.4552757316453702e-19,1.0667579069432735e-21,0.0,-4.4525602191800316e-05,0.031065416311547644,7.677637029380887e-08,6.26329589764384e-08,-1.0609527980557737e-07,1.4186371499023399e-13,7.280255838488381e-12,-6.642432845752285e-13,8.498624001524644e-12,1.0700854508026944e-16,2.148221621755108e-16,1.6237529200357829e-16,2.095802452851329e-16,3.6319064627276694e-17,2.1480601693833777e-21,1.584357034769638e-19,1.3209978363154619e-20,2.971721190019388e-19,1.0063977521726966e-20,1.3704902992817926e-19,0.011579572651118752,32.320248888521824,0.0003267279033170867,-0.0012824537549142143,0.006131717816659314,0.0007420874679111768,-9.239669757640525e-06,-6.850645004315119e-07,-7.87973277637271e-06,1.894119065510728e-07,-3.6886844555827936e-09,-1.0863124565956367e-08,-5.430666604343989e-09,-1.0097849495611701e-08,-1.3351483045816767e-09,-1.3628985703013997e-10,-8.71331784235552e-12,-2.82828821790603e-10,-9.686063204749736e-12,-1.436238954487241e-10,-1.7090026024042198e-12,-0.016165695343715925,0.046535500451162365,32.19099727707626,-0.0025894692519530314,-0.00209874129802321,0.003560462866571287,1.859170234117557e-07,-9.57260229085585e-06,-6.640705568145473e-07,-8.578381705926302e-06,-7.08985173316649e-10,-2.469691062608436e-09,-1.0578536842821588e-08,-2.658857207700296e-09,-8.962332559103573e-09,-1.7461047123320746e-12,-1.442561860990931e-10,-1.0020975855085678e-11,-2.806258134019666e-10,-7.61476158291771e-12,-1.3469339859536796e-10
